edge,bin,time_start,time_end,density,flow,v_ms,nVeh
103504816,71,4260.0,4317.9,0.009057391897363766,0.1952139124479062,21.816291810344826,4.25
103504816,72,4338.5,4379.9,0.008560551264581374,0.1813434416651325,21.68385174985657,4.016867469879518
103504816,73,4380.0,4439.9,0.007403705287501174,0.14986797687715558,21.214937412662582,3.474040632054176
103504816,74,4440.0,4499.9,0.007711214827128133,0.16715867840220502,21.807538253968254,3.618333333333333
103504816,75,4500.0,4559.9,0.007680326154627317,0.16170091738799433,21.332449222970165,3.6038394415357766
103504816,76,4560.0,4619.9,0.00681588615989224,0.13834582904551915,20.95887077102556,3.198218262806236
103504816,77,4620.0,4679.9,0.009531475161754897,0.18822873846852498,19.919561484749718,4.472454090150251
103504816,78,4680.0,4739.9,0.008784624958715322,0.18986460257041288,22.07215231259968,4.12200956937799
103504816,79,4740.0,4799.9,0.007794973612045895,0.16663800635964865,22.436336656501684,3.6576354679802954
103504816,80,4800.0,4858.4,0.009391636525451498,0.19349350481631025,20.910088095238095,4.406837606837607
103504816,81,4878.0,4919.9,0.0083165632043581,0.18464485382840984,22.472881660997732,3.9023809523809523
103504816,82,4920.0,4979.9,0.007195124404447852,0.15338705626497653,21.92974986092568,3.3761682242990654
103504816,83,4980.0,5039.9,0.007970504869680114,0.16679059309933295,21.01545638888889,3.74
103504816,84,5040.0,5099.9,0.008658883980310936,0.19209151509071512,22.31297701316299,4.063008130081301
103504816,85,5100.0,5159.9,0.0056415750520688,0.12305480185175115,22.195494158878507,2.647196261682243
103504816,86,5160.0,5219.0,0.009617224719924022,0.19720831474886694,20.651888405446783,4.5126903553299496
103504816,87,5237.6,5279.9,0.0092232597844964,0.19547445051487403,21.91618356918239,4.327830188679245
103504816,88,5280.0,5339.9,0.007133852994002061,0.1485275197133972,21.16528722334004,3.347417840375587
103504816,89,5340.0,5399.9,0.008510252953276629,0.18044932987498466,21.238822991822992,3.993265993265993
103504816,90,5400.0,5459.9,0.008667337117922887,0.19212080486241057,22.579956505003846,4.066974595842956
103504816,91,5460.0,5519.9,0.005967222897086716,0.13114329938488667,22.467360905349796,2.8
